id	date	kms	alti	lat_deg	lat_min	long_deg	long_min	Poids (g)	taille	id_couleur	couleur	id_matiere	matiere	id_origine	origine	id_pays	pays	post	objet	gps	lieu	contexte	depart	arrivee	annee	mois	jour	kms_cumule	kms_depart_vol_oiseau	kms_depart_corde	kms_etape_segments	kms_etape_cumule	lat_dec	long_dec	lat_rad	long_rad	long_x	lat_y
587	41857	0	65	3	11,547	101	40,858	2,59	22	14	Gris	2	Métallique	2	Artificiel	9	Malaisie	0	Bijoux métal	N 03°11,547' E 101°40,858'	Biji Biji Initiative/Harmony Hub	travail GPS/montage vidéo	Kuala-Lumpur	Kuala-Lumpur	2014	8	6	8641	10907,82616	9624,239994	0,028815488	NaN	3,19245	101,6809667	0,055718717	1,774666156	0	0
588	41858	0	65	3	11,552	101	40,862	5,43	90	0	Mixte	0	Mixte	2	Artificiel	9	Malaisie	1	Miroir décoration	N 03°11,552' E 101°40,862'	Biji Biji Initiative/Harmony Hub	Reprise du travail	Kuala-Lumpur	Kuala-Lumpur	2014	8	7	8641	10907,82393	9624,238535	0,011863046	NaN	3,192533333	101,6810333	0,055720171	1,774667319	0	0
589	41859	0	65	3	11,554	101	40,861	6,95	64	13	Blanc	7	Animale	1	Naturel	9	Malaisie	0	Corail	N 03°11,554' E 101°40,861'	Biji Biji Initiative/Harmony Hub	Reprise du travail	Kuala-Lumpur	Kuala-Lumpur	2014	8	8	8641	10907,81991	9624,2359	0,004144746	NaN	3,192566667	101,6810167	0,055720753	1,774667029	0	0
590	41860	0	65	3	11,547	101	40,855	7,18	40	14	Gris	0	Mixte	2	Artificiel	9	Malaisie	0	Broche	N 03°11,547' E 101°40,855'	Biji Biji Initiative/Harmony Hub	Nouveau départ	Kuala-Lumpur	Kuala-Lumpur	2014	8	9	8641	10907,82255	9624,237626	0,017079723	NaN	3,19245	101,6809167	0,055718717	1,774665283	0	0
591	41861	65	65	3	11,545	101	40,859	0,38	25	3	Jaune Orangé	1	Végétale	1	Naturel	9	Malaisie	1	Durian	N 03°11,545' E 101°40,859'	Biji Biji Initiative/Harmony Hub	Départ	Kuala-Lumpur	Kuala-Sengalor	2014	8	10	8706	10907,83018	9624,24263	0,008280239	NaN	3,192416667	101,6809833	0,055718135	1,774666447	0	0
592	41862	75	32	3	20,262	101	14,634	0,21	17	17	Brun	7	Animale	1	Naturel	9	Malaisie	0	Os	N 03°20,262' E 101°14,634'	Kuala Sengalor	Palme #1	Kuala-Sengalor	Kuala-Sengalor	2014	8	11	8781	10863,97404	9595,433369	51,15552169	NaN	3,3377	101,2439	0,058253805	1,76703791	0	0
593	41863	80	34	4	1,458	101	1,182	0,76	0	17	Brun	1	Végétale	2	Artificiel	9	Malaisie	0	sciure de bois	N 04°01,458' E 101°01,182'	Teluk Intan	Palme #2	Kuala-Sengalor	Teluk-Intan	2014	8	12	8861	10789,80563	9546,453505	80,32024765	NaN	4,0243	101,0197	0,070237226	1,763124885	0	0
594	41864	70	10	4	21,156	100	37,554	3,49	24	14	Gris	2	Métallique	2	Artificiel	9	Malaisie	0	Objet métallique non identifié	N 04°21,156' E 100°37,554'	Sri Manjung	Palme #3	Teluk-Intan	Sri-Manjung	2014	8	13	8931	10733,64744	9509,152228	56,93563405	NaN	4,3526	100,6259	0,075967137	1,756251784	0	0
595	41865	80	6	5	6,156	100	29,19	0,35	70	17	Brun	1	Végétale	1	Naturel	9	Malaisie	0	Fibres de coco	N 05°06,156' E 100°29,190'	Parit Buntar	Palme #4	Sri-Manjung	Parit-Buntar	2014	8	14	9011	10660,27742	9460,140504	84,83873368	NaN	5,1026	100,4865	0,089057095	1,753818797	0	0
596	41866	50	8	5	23,664	100	21,87	1,7	37	0	Mixte	0	Mixte	2	Artificiel	9	Malaisie	1	Fiche RCA	N 05°23,664' E 100°21,870'	Butterworth	Plan (hébergement) foireux 	Parit-Buntar	Butterworth	2014	8	15	9061	10626,84443	9437,702948	35,15640939	NaN	5,3944	100,3645	0,094149962	1,751689498	0	0
597	41867	0	22	5	25,012	100	19,974	0,73	30	3	Jaune Orangé	2	Métallique	2	Artificiel	9	Malaisie	0	Bijoux métal	N 05°25,012' E 100°19,974'	George Town, Penang	viste d'Erwan et de Zul	Butterworth	Penang	2014	8	16	9061	10622,66958	9434,89656	4,299796002	NaN	5,416866667	100,3329	0,094542079	1,751137974	0	0
598	41868	0	24	5	24,99	100	19,938	2,53	60	14	Gris	2	Métallique	2	Artificiel	9	Malaisie	0	Foret	N 05°24,990' E 100°19,938'	George Town, Penang	Reprise du travail	Penang	Penang	2014	8	17	9061	10622,65728	9434,888289	0,077956555	NaN	5,4165	100,3323	0,094535679	1,751127502	0	0
599	41869	0	24	5	25,074	100	20,028	2,84	23	14	Gris	2	Métallique	2	Artificiel	9	Malaisie	0	Bracelet de montre	N 05°25,074' E 100°20,028'	George Town, Penang	Ecriture/montage vidéo	Penang	Penang	2014	8	18	9061	10622,64723	9434,881532	0,227673005	NaN	5,4179	100,3338	0,094560114	1,751153682	0	0
600	41870	0	24	5	25,068	100	20,014	0,62	25	2	Orange	3	Plastique	2	Artificiel	9	Malaisie	0	tube de plastique saumon	N 05°25,068' E 100°20,014'	George Town, Penang	Tournage checkpoint 010	Penang	Penang	2014	8	19	9061	10622,63885	9434,875898	0,028129312	NaN	5,4178	100,3335667	0,094558368	1,751149609	0	0
601	41871	0	20	5	24,918	100	19,882	3,98	20	14	Gris	2	Métallique	2	Artificiel	9	Malaisie	0	Vis	N 05°24,918' E 100°19,882'	George Town, Penang	Opération visas	Penang	Penang	2014	8	20	9061	10622,6913	9434,91116	0,36968085	NaN	5,4153	100,3313667	0,094514735	1,751111212	0	0
602	41872	0	16	5	25,088	100	19,876	2,13	140	14	Gris	0	Mixte	2	Artificiel	9	Malaisie	0	Sangle	N 05°25,088' E 100°19,876'	George Town, Penang	Boulot	Penang	Penang	2014	8	21	9061	10622,4449	9434,745493	0,3153355	NaN	5,418133333	100,3312667	0,094564186	1,751109467	0	0
603	41873	0	15	5	24,912	100	20,076	4,79	19	14	Gris	2	Métallique	2	Artificiel	9	Malaisie	1	Plomb	N 05°24,912' E 100°20,076'	George Town, Penang	Noodle, boulot, dodo	Penang	Penang	2014	8	22	9061	10622,93285	9435,073558	0,492627382	NaN	5,4152	100,3346	0,09451299	1,751167645	0	0
604	41874	0	16	5	24,802	100	20,233	1,08	52	0	Mixte	0	Mixte	2	Artificiel	9	Malaisie	0	Lutin	N 05°24,802' E 100°20,233'	George Town, Penang	Angry ghost festival	Penang	Penang	2014	8	23	9061	10623,27627	9435,304442	0,354305732	NaN	5,413366667	100,3372167	0,094480992	1,751213314	0	0
605	41875	0	16	5	24,979	100	19,965	0,27	18	15	Noir	3	Plastique	2	Artificiel	9	Malaisie	0	cerf plastique	N 05°24,979' E 100°19,965'	George Town, Penang	Boulot (on voit le bout)	Penang	Penang	2014	8	24	9061	10622,7052	9434,920507	0,593535061	NaN	5,416316667	100,33275	0,094532479	1,751135356	0	0
606	41876	0	12	5	24,991	100	20,312	0,81	120	12	Rouge	5	Cellulose	2	Artificiel	9	Malaisie	0	Faux billet	N 05°24,9911' E 100°20,3116'	Chulia street, Georgetown, Malaise	Boulot	Penang	Penang	2014	8	25	9061	10623,10526	9435,189472	0,640772553	NaN	5,416516667	100,3385333	0,09453597	1,751236294	0	0
607	41877	0	13	5	24,987	100	20,258	6,09	38	16	Transparent	8	Verre	2	Artificiel	9	Malaisie	0	Polygone verre	N 05°24,987' E 100°20,2583'	Kapitan cantine, Georgetown, Malaisie	Kapitan resto, journée boulot	Penang	Penang	2014	8	26	9061	10623,046	9435,149634	0,099932145	NaN	5,41645	100,3376333	0,094534806	1,751220586	0	0
608	41878	0	11	5	24,992	100	19,945	0,92	16	7	Bleu Vert	6	Minérale	1	Naturel	9	Malaisie	0	Pierre bleu	N 05°24,9918' E 100°19,9448'	Lebuh Kimberley, Georgetown,Malaisia	Lancement d'Ulule	Penang	Penang	2014	8	27	9061	10622,66288	9434,892052	0,577713802	NaN	5,416533333	100,3324167	0,094536261	1,751129538	0	0
609	41879	50	26	5	38,568	100	29,334	1,8	275	0	Mixte	4	Textile	2	Artificiel	9	Malaisie	0	Drapeau Malais	N 05°38,5680' E 100°29,334'	Sungai Petani, Malaisie	Pas de vélo dans le train	Penang	Sungai-Petani	2014	8	28	9111	10614,83003	9429,623973	30,55306949	NaN	5,6428	100,4889	0,098485356	1,753860685	0	0
610	41880	100	23	6	23,94	100	10,938	1,35	25	12	Rouge	3	Plastique	2	Artificiel	9	Malaisie	1	Lego	N 06°23,940' E 100°10,938'	Kuala Perlis, Kangar, Malaisie	Dernière ligne droite en Malaisie	Sungai-Petani	Kuala-Perlis	2014	8	29	9211	10528,89141	9371,591433	90,68905429	NaN	6,399	100,1823	0,111683525	1,74850951	0	0
611	41881	50	98	6	39,906	100	19,662	1,07	177	6	Vert	5	Cellulose	2	Artificiel	9	Malaisie	0	Ticket de train	N 06°39,906' E 100°19,662'	Padang Besar	Fièvre et fontière	Kuala-Perlis	Padang-Besar	2014	8	30	9261	10516,85994	9363,432777	33,67726961	NaN	6,6651	100,3277	0,116327842	1,751047217	0	0
612	41882	0	10	13	44,34	100	31,007	0,13	13	14	Gris	3	Plastique	2	Artificiel	10	Thaïlande	0	Petite roue	N 13°44,3396' E 100°31,0068'	Hua Lamphong Railway Station	Arrivée en piteux état	Padang-Besar	Bangkok	2014	8	31	9261	9931,286617	8956,406075	787,0751925	NaN	13,739	100,5167833	0,239790583	1,754347341	0	0
613	41883	0	24	13	44,097	100	34,595	1,15	25	3	Jaune Orangé	2	Métallique	2	Artificiel	10	Thaïlande	1	Ciselure Métallique 	N 13°44,097' E 100°34,5948'	Samitivej Hospital Bangkok	C'est la Dengue	Bangkok	Bangkok	2014	9	1	9261	9935,813433	8959,626252	6,476760074	NaN	13,73495	100,5765833	0,239719898	1,755391047	0	0
614	41884	0	24	13	44,093	100	34,596	0,95	27	14	Gris	2	Métallique	2	Artificiel	10	Thaïlande	0	ruban métal	N 13°44,093' E 100°34,596'	Samitivej Hospital Bangkok	Convalescence	Bangkok	Bangkok	2014	9	2	9261	9935,82025	8959,631101	0,007630134	NaN	13,73488333	100,5766	0,239718734	1,755391338	0	0
615	41885	0	24	13	44,095	100	34,59	2,17	110	13	Blanc	3	Plastique	2	Artificiel	10	Thaïlande	1	Bracelet hospitalisation	N 13°44,095' E 100°34,590'	Samitivej Hospital Bangkok	Convalescence	Bangkok	Bangkok	2014	9	3	9261	9935,810429	8959,624116	0,011423118	NaN	13,73491667	100,5765	0,239719316	1,755389592	0	0
616	41886	0	24	13	44,099	100	34,591	0,18	43	0	Mixte	5	Cellulose	2	Artificiel	10	Thaïlande	0	Timbres	N 13°44,099' E 100°34,591'	Samitivej Hospital Bangkok	Convalescence	Bangkok	Bangkok	2014	9	4	9261	9935,805944	8959,620926	0,007630725	NaN	13,73498333	100,5765167	0,239720479	1,755389883	0	0
617	41887	0	24	13	44,101	100	34,589	0,24	90	8	Bleu	0	Mixte	2	Artificiel	10	Thaïlande	0	Cure dent	N 13°44,101' E 100°34,589'	Samitivej Hospital Bangkok	Convalescence	Bangkok	Bangkok	2014	9	5	9261	9935,800787	8959,617258	0,005168243	NaN	13,73501667	100,5764833	0,239721061	1,755389302	0	0
618	41888	0	24	13	44,093	100	34,592	2,19	50	8	Bleu	0	Mixte	2	Artificiel	10	Thaïlande	0	sel/poivre	N 13°44,093' E 100°34,592'	Samitivej Hospital Bangkok	Convalescence	Bangkok	Bangkok	2014	9	6	9261	9935,815587	8959,627784	0,015783721	NaN	13,73488333	100,5765333	0,239718734	1,755390174	0	0
619	41889	0	13	13	44,185	100	33,815	5,43	46	14	Gris	2	Métallique	2	Artificiel	10	Thaïlande	1	Clef	N 13°44,1848' E 100°33,8148'	Bangkok Khlong Toei Nuea Bangkok, Thaïlande	Délivrance	Bangkok	Bangkok	2014	9	7	9261	9934,779738	8958,891027	1,409543038	NaN	13,73641667	100,5635833	0,239745496	1,755164154	0	0
620	41890	0	7	13	44,114	100	33,78	2,56	15	14	Gris	2	Métallique	2	Artificiel	10	Thaïlande	0	Objet métallique	N 13°44,1135' E 100°33,7803'	1 Thanon Sukhumvit, Khlong Toei Nuea, Watthana	Visa indiens	Bangkok	Bangkok	2014	9	8	9261	9934,839239	8958,933349	0,145929993	NaN	13,73523333	100,563	0,239724843	1,755153973	0	0
621	41891	0	7	13	44,24	100	33,773	0,86	16	15	Noir	3	Plastique	2	Artificiel	10	Thaïlande	0	Gaine	N 13°44,2396' E 100°33,7734'	10 Prasan Mit Alley, Khlong Toei Nuea, Watthana	Changement d'adresse	Bangkok	Bangkok	2014	9	9	9261	9934,653067	8958,800927	0,233914988	NaN	13,73733333	100,5628833	0,239761495	1,755151937	0	0
622	41892	0	5	13	44,161	100	33,251	8,65	58	16	Transparent	0	Mixte	2	Artificiel	10	Thaïlande	0	Cristal lustre 	N 13°44,161' E 100°33,2506'	Samahan Alley, Khlong Toei, Khlong Toei	Boulot tranquille	Bangkok	Bangkok	2014	9	10	9261	9934,156068	8958,447407	0,951330183	NaN	13,73601667	100,5541833	0,239738514	1,755000093	0	0
623	41893	0	6	13	44,549	100	33,215	0,83	47	11	Rouge Violet	4	Textile	2	Artificiel	10	Thaïlande	0	Ornement textile	N 13°44,5492' E 100°33,2148'	Khlong Toei Nuea, Watthana, Bangkok	Boulot dodo	Bangkok	Bangkok	2014	9	11	9261	9933,565954	8958,027636	0,722178514	NaN	13,74248333	100,5535833	0,239851379	1,754989621	0	0
624	41894	0	6	13	44,559	100	33,059	1,6	80	12	Rouge	3	Plastique	2	Artificiel	10	Thaïlande	0	Gaine de branche de lunette 	N 13°44,5587' E 100°33,0587'	Khlong Toei, Bangkok	Boulot dodo	Bangkok	Bangkok	2014	9	12	9261	9933,369943	8957,888202	0,28152063	NaN	13,74265	100,5509833	0,239854288	1,754944243	0	0
625	41895	0	12	13	44,02	100	34,607	0,8	28	14	Gris	0	Mixte	2	Artificiel	10	Thaïlande	0	Médicament	N 13°44,0204' E 100°34,6068'	Khlong Tan Nuea, Watthana, Bangkok 	Cheking post dengue	Bangkok	Bangkok	2014	9	13	9261	9935,936212	8959,713576	2,961207025	NaN	13,73366667	100,5767833	0,239697499	1,755394538	0	0
626	41896	10	6	13	43,686	100	33,47	9,07	24	14	Gris	2	Métallique	2	Artificiel	10	Thaïlande	1	Rotule métal	N 13°43,6864' E 100°33,4696'	Benjakiti Park, Bangkok	Ballade en famille	Bangkok	Bangkok	2014	9	14	9271	9935,082464	8959,10635	2,139069755	NaN	13,7281	100,5578333	0,239600343	1,755063798	0	0
627	41897	0	12	13	44,818	100	31,59	1,11	23	14	Gris	2	Métallique	2	Artificiel	10	Thaïlande	0	Vis	N 13°44,8181' E 100°31,5901'	Chambre de commerce Franco-Thaïe	Interview le Mouv	Bangkok	Bangkok	2014	9	15	9271	9931,291233	8956,40936	3,98302181	NaN	13,74696667	100,5265	0,239929628	1,754516929	0	0
628	41898	0	48	13	43,674	100	31,447	0,95	7	16	Transparent	0	Mixte	2	Artificiel	10	Thaïlande	0	Diamants	N 13°43,6737' E 100°31,4474'	India visas office, Bangkok	Visas Indiens, done	Bangkok	Bangkok	2014	9	16	9271	9932,740492	8957,440421	2,136290352	NaN	13,7279	100,5241167	0,239596852	1,754475332	0	0
629	41899	0	6	13	44,165	100	33,081	0,93	22	1	Rouge Orangé	3	Plastique	2	Artificiel	10	Thaïlande	0	Ventouse	N 13°44,1648' E 100°33,0805'	Lumphini, Pathum Wan, Bangkok 	Boulot dodo	Bangkok	Bangkok	2014	9	17	9271	9933,952205	8958,302394	3,080042543	NaN	13,73608333	100,55135	0,239739678	1,754950642	0	0
630	41900	0	6	13	44,224	100	33,308	3,44	40	15	Noir	0	Mixte	2	Artificiel	10	Thaïlande	0	connecteur banane 	N 13°44,2240' E 100°33,3075'	Sukhumvit 4 Alley, Khlong Toei, Bangkok	Boulot dodo	Bangkok	Bangkok	2014	9	18	9271	9934,133524	8958,431371	0,423149204	NaN	13,73706667	100,5551333	0,23975684	1,755016674	0	0
631	41901	0	20	13	45,063	100	32,227	2,3	31	15	Noir	0	Mixte	2	Artificiel	10	Thaïlande	0	Vis plastique	N 13°45,0634' E 100°32,2272'	Pantip Plaza	Course	Bangkok	Bangkok	2014	9	19	9271	9931,687883	8956,691564	2,491595329	NaN	13,75105	100,5371167	0,240000895	1,754702224	0	0
632	41902	0	13	13	44,798	100	29,475	0,57	23	4	Jaune	8	Verre	2	Artificiel	10	Thaïlande	0	Miroir jaune	N 13°44,7979' E 100°29,4747'	Wat Pho	Tourisme	Bangkok	Bangkok	2014	9	20	9271	9928,853101	8954,674513	4,97969162	NaN	13,74663333	100,49125	0,23992381	1,7539017	0	0
633	41903	10	7	13	44,309	100	31,003	1,94	23	4	Jaune	3	Plastique	2	Artificiel	10	Thaïlande	1	Capuchon Jaune 	N 13°44,3093' E 100°31,0027'	Gare ferroviaire, bangkok	Adieu Bangkok	Bangkok	Bangkok	2014	9	21	9281	9931,325742	8956,433912	2,896953637	NaN	13,73848333	100,5167167	0,239781566	1,754346177	0	0
634	41904	65	51	15	57,636	99	55,62	0,58	23	17	Brun	1	Végétale	1	Naturel	10	Thaïlande	0	Liège	N 15°57,6360' E 99°55,6200'	Ta Khit, Province de Nakhon Sawan, Thaïlande	Temple au mille singe	Bangkok	Ta-Khit	2014	9	22	9346	9702,106834	8791,910037	255,1588666	NaN	15,9606	99,927	0,278564785	1,744053689	0	0
635	41905	65	64	16	14,136	99	43,842	0,03	5	5	Jaune Vert	3	Plastique	2	Artificiel	10	Thaïlande	0	Perle verte	N 16°14,1360' E 99°43,8420'	Tha Makhuea, Khlong Khlung, Thaïlande	Boudhha day	Ta-Khit	Tha-Makhuea	2014	9	23	9411	9665,229101	8765,173782	37,08956219	NaN	16,2356	99,7307	0,283364437	1,74062761	0	0
636	41906	65	102	16	41,082	99	18,642	0,67	83	3	Jaune Orangé	4	Textile	2	Artificiel	10	Thaïlande	0	textile doré 	N 16°41,0820' E 99°18,6420'	 Wat, Kosamphi, Thaïlande	Un long fleuve tranquille	Tha-Makhuea	Wat-Kosamphi	2014	9	24	9476	9598,14582	8716,3506	67,09877013	NaN	16,6847	99,3107	0,291202704	1,733297233	0	0
637	41907	40	112	16	52,338	99	7,386	2,25	45	15	Noir	0	Mixte	2	Artificiel	10	Thaïlande	1	Extension de fermeture éclaire	N 16°52,3380' E 99°07,386'	Tak, Thaïlande	Syncronisation	Wat-Kosamphi	Tak	2014	9	25	9516	9569,29797	8695,280825	28,88773409	NaN	16,8723	99,1231	0,294476939	1,730022998	0	0
638	41908	30	826	16	45,978	98	52,848	3,69	55	15	Noir	3	Plastique	2	Artificiel	10	Thaïlande	0	Patin de frein usé	N 16°45,9780' E 98°52,8480'	route de Mae sot	Montagne et auto-stop	Tak	Route-de-Mae-Sot	2014	9	26	9546	9561,368312	8689,481383	28,36373687	NaN	16,7663	98,8808	0,292626891	1,725794069	0	0
639	41909	5	252	16	42,912	98	33,77	0,45	10	15	Noir	3	Plastique	2	Artificiel	10	Thaïlande	0	Capuchon caoutchouc	N 16°42,9119' E 98°33,7695'	Squat de refugiés birmans	Colle et alcool	Route-de-Mae-Sot	Mae-Sot	2014	9	27	9551	9543,511005	8676,408937	34,34094885	NaN	16,7152	98,56283333	0,291735029	1,720244509	0	0
640	41910	15	254	16	41,28	98	30,582	0,86	67	13	Blanc	0	Mixte	2	Artificiel	11	Birmanie	1	Élastique de tente 	N 16°41,2800' E 98°30,5820'	Myawaddy	One day - One Way	Mae-Sot	Myawaddy	2014	9	28	9566	9542,091479	8675,369043	6,418268534	NaN	16,688	98,5097	0,2912603	1,719317158	0	0
641	41911	65	722	16	41,562	98	18,858	2,26	30	0	Mixte	2	Métallique	2	Artificiel	11	Birmanie	1	Capsule de Myanmar	N 16°41,5620' E 98°18,8580'	Thin Gan Nyi Naung Road, Myanmar	Un col, des bonzes	Myawaddy	Thin-Gan-Nyi-Naung-Road	2014	9	29	9631	9528,05811	8665,082895	20,82455441	NaN	16,6927	98,3143	0,29134233	1,715906787	0	0
642	41912	75	14	16	46,002	97	45,144	0,41	11	15	Noir	0	Mixte	2	Artificiel	11	Birmanie	1	Bouton pression	N 16°46,002' E 97°45,1440'	Eindu, Myanmar	bombe à Eindu	Thin-Gan-Nyi-Naung-Road	Eindu	2014	9	30	9706	9482,566271	8631,666234	60,41596153	NaN	16,7667	97,7524	0,292633873	1,706099791	0	0
643	41913	30	26	16	49,344	97	35,184	0,86	35	14	Gris	0	Mixte	2	Artificiel	11	Birmanie	0	Chaînette	N 16°49,3440' E 97°35,1840'	grotte Wawgon, Hpa An	Visite touristique	Eindu	Hpa-An	2014	10	1	9736	9466,276976	8619,673948	18,73029186	NaN	16,8224	97,5864	0,29360602	1,703202547	0	0
644	41914	40	24	16	55,177	97	22,127	0,69	125	6	Vert	5	Cellulose	2	Artificiel	11	Birmanie	0	Billet	N 16°55,1767' E 97°22,1271'	Mawlamyaing Road Thaton	Grimpette sur la colline en attendant l'orage	Hpa-An	Thaton	2014	10	2	9776	9442,892201	8602,433314	25,56253314	NaN	16,91961667	97,36878333	0,29530277	1,699404422	0	0
645	41915	75	7	17	18,054	97	0,363	2,68	177	15	Noir	0	Mixte	2	Artificiel	11	Birmanie	1	Connecteur	N 17°18,0540' E 97°00,3629'	Port de Kyaiktiyo	Foot au village	Thaton	Kyaiktiyo	2014	10	3	9851	9385,583752	8560,059827	57,31796743	NaN	17,3009	97,00605	0,301957414	1,693073537	0	0
646	41916	90	15	17	19,956	96	28,612	2,17	67	0	Mixte	0	Mixte	2	Artificiel	11	Birmanie	0	Tube colle	N 17°19,9558' E 96°28,6119'	Bago	Cheap Guest House	Kyaiktiyo	Bago	2014	10	4	9941	9345,815187	8530,553447	56,30171754	NaN	17,3326	96,47686667	0,302510682	1,683837553	0	0
647	41917	0	27	17	20,171	96	29,802	0,55	75	13	Blanc	3	Plastique	2	Artificiel	11	Birmanie	0	Filet	N 17°20,1709' E 96°29,8021'	Bago	En attendant Yangon	Bago	Bago	2014	10	5	9941	9346,909014	8531,366127	2,143181801	NaN	17,33618333	96,4967	0,302573223	1,68418371	0	0
648	41918	110	17	16	58,288	96	6,914	1,6	61	7	Bleu Vert	3	Plastique	2	Artificiel	11	Birmanie	1	Spirale	N 16°58,2876' E 96°06,9137'	Hlawha Lake	Arrivée au centre	Bago	Hlawha-Lake	2014	10	6	10051	9350,493564	8534,028896	57,35179364	NaN	16,97146667	96,11523333	0,296207722	1,677525866	0	0
649	41919	0	14	16	44,166	96	16,708	0,14	23	7	Bleu Vert	3	Plastique	2	Artificiel	11	Birmanie	0	Pétard 	N 16°44,1657' E 96°16,7082'	ThaBarWa, Tanlyin	déconnexion	Hlawha-Lake	Yangon	2014	10	7	10051	9381,618827	8557,121777	31,4207301	NaN	16,7361	96,27846667	0,292099802	1,680374823	0	0
650	41920	0	26	16	48,072	96	8,257	8,04	39	13	Blanc	0	Mixte	2	Artificiel	11	Birmanie	0	Bougie	N 16°48,0716' E 96°08.2568'	Dagon center 2, Yangon	Entretien avec Chitko	Yangon	Yangon	2014	10	8	10051	9366,264387	8545,73617	16,65626331	NaN	16,8012	96,13761667	0,293236011	1,677916529	0	0
651	41921	0	30	16	43,732	96	16,42	0,43	57	3	Jaune Orangé	3	Plastique	2	Artificiel	11	Birmanie	1	Bras de Barbie	N 16°43,7322' E 96°16,4198'	Arret de bus de Thabarwa	Rush houre	Yangon	Yangon	2014	10	9	10051	9381,884008	8557,318304	16,57296385	NaN	16,72886667	96,27366667	0,291973557	1,680291047	0	0
652	41922	0	30	16	44,467	96	16,658	0,73	29	6	Vert	3	Plastique	2	Artificiel	11	Birmanie	0	Vaisseau spatial	N 16°44,4665' E 96°16,6583'	15 square feets village	Journée off	Yangon	Yangon	2014	10	10	10051	9381,141642	8556,768122	1,426527539	NaN	16,74111667	96,27763333	0,292187359	1,680360278	0	0
653	41923	0	21	16	48,139	96	8,203	0,67	32	13	Blanc	3	Plastique	2	Artificiel	11	Birmanie	0	Cheville	N 16°48,1387' E 96°08,2025'	Dagon 	Interview	Yangon	Yangon	2014	10	11	10051	9366,107856	8545,620035	16,47856698	NaN	16,80231667	96,13671667	0,2932555	1,677900821	0	0
654	41924	0	12	16	46,908	96	9,737	1,14	188	3	Jaune Orangé	5	Cellulose	2	Artificiel	11	Birmanie	1	Billet de train	N 16°46,9079' E 96°09.7374'	Gare de Yangon	Départ	Yangon	Yangon	2014	10	12	10051	9369,620382	8548,225763	3,552337891	NaN	16,7818	96,16228333	0,292897417	1,678347043	0	0
655	41925	10	80	21	58,646	96	5,114	4,17	53	12	Rouge	0	Mixte	2	Artificiel	11	Birmanie	0	Mini dentifrice	N 21°58,6460' E 96°05,1143'	Train station, Mandalay	Arrivée Mandalay	Yangon	Mandalay	2014	10	13	10061	8932,52588	8219,049935	577,9472975	NaN	21,97743333	96,08523333	0,383578249	1,677002268	0	0
656	41926	0	221	22	0,888	96	6,429	1,26	23	12	Rouge	3	Plastique	2	Artificiel	11	Birmanie	0	Plastique de phare arrière 	N 22°00,8881' E 96°06,4294'	Mandalay Hill	Rencontre de NyarNa	Mandalay	Mandalay	2014	10	14	10061	8930,943961	8217,840802	4,731006302	NaN	22,0148	96,10715	0,38423042	1,677384785	0	0
657	41927	0	73	21	53,615	96	3,094	1,45	34	2	Orange	3	Plastique	2	Artificiel	11	Birmanie	1	Capuchon orange	N 21°53,615' E 96°03,0936'	U Pein bridge, Mandalay	Excursion touristique avec NyarNa	Mandalay	Mandalay	2014	10	15	10061	8937,143698	8222,578821	14,65114014	NaN	21,89358333	96,05156667	0,382114791	1,676414674	0	0
658	41928	80	75	21	55,312	95	34,636	12,54	30	17	Brun	2	Métallique	2	Artificiel	11	Birmanie	0	Vis et écrou	N 21°55,3116' E 95°34,6358'	Commissariat Myinmu	Problème de logement	Mandalay	Myinmu	2014	10	16	10141	8902,062235	8195,742939	49,04596489	NaN	21,92186667	95,57726667	0,382608428	1,668136584	0	0
